3904	3938
3905	3946
3905	3938
3906	3954
3907	3955
3907	3908
3907	3923
3908	3956
3908	3909
3908	3924
3909	3957
3909	3910
3909	3925
3910	3958
3910	3911
3910	3926
3911	3959
3911	3912
3911	3927
3912	3960
3912	3913
3912	3928
3913	3961
3913	3914
3913	3929
3914	3962
3914	3930
3915	3947
3915	3916
3915	3939
3916	3948
3916	3917
3916	3940
3917	3949
3917	3918
3917	3941
3918	3950
3918	3919
3918	3942
3919	3951
3919	3920
3919	3943
3920	3952
3920	3921
3920	3944
3921	3953
3921	3922
3921	3945
3922	3954
3922	3946
3923	3924
3924	3925
3925	3926
3926	3927
3927	3928
3928	3929
3929	3930
3931	3932
3932	3933
3933	3934
3934	3935
3935	3936
3936	3937
3937	3938
3939	3940
3940	3941
3941	3942
3942	3943
3943	3944
3944	3945
3945	3946
3947	3948
3948	3949
3949	3950
3950	3951
3951	3952
3952	3953
3953	3954
3955	3956
3956	3957
3957	3958
3958	3959
3959	3960
3960	3961
3961	3962
3963	3964
3964	3965
3965	3966
3966	3967
3967	3968
3968	3969
3969	3970
3971	3972
3972	3973
3973	3974
3974	3975
3975	3976
3976	3977
3977	3978
