0.546743	-3.02779	1.21427	
0.550791	-2.8625	1.24699	
0.447872	-2.85249	1.24972	
0.444808	-3.0037	1.21991	
0.444808	-3.0037	1.21991	
0.546743	-3.02779	1.21427	
0.550791	-2.8625	1.24699	
0.554222	-2.69325	1.24551	
0.451034	-2.69653	1.2483	
0.447872	-2.85249	1.24972	
0.447872	-2.85249	1.24972	
0.550791	-2.8625	1.24699	
0.554222	-2.69325	1.24551	
0.557035	-2.52004	1.20984	
0.454292	-2.53583	1.21565	
0.451034	-2.69653	1.2483	
0.451034	-2.69653	1.2483	
0.554222	-2.69325	1.24551	
0.557035	-2.52004	1.20984	
0.454292	-2.53583	1.21565	
0.557035	-2.52004	1.20984	
0.555762	-2.51116	1.20715	
0.454292	-2.53583	1.21565	
0.555762	-2.51116	1.20715	
0.552029	-2.50461	1.20516	
0.454292	-2.53583	1.21565	
0.552029	-2.50461	1.20516	
0.54684	-2.50216	1.20447	
0.226953	-2.49719	1.20824	
0.195336	-2.53058	1.22226	
0.454292	-2.53583	1.21565	
0.454292	-2.53583	1.21565	
0.54684	-2.50216	1.20447	
0.226953	-2.49719	1.20824	
-0.0939964	-2.49069	1.21113	
-0.0644226	-2.52532	1.22556	
0.195336	-2.53058	1.22226	
0.195336	-2.53058	1.22226	
0.226953	-2.49719	1.20824	
-0.0939964	-2.49069	1.21113	
-0.416009	-2.48264	1.21314	
-0.324985	-2.52003	1.22554	
-0.0644226	-2.52532	1.22556	
-0.0644226	-2.52532	1.22556	
-0.0939964	-2.49069	1.21113	
-0.416009	-2.48264	1.21314	
-0.65228	-2.421	1.18568	
-0.421348	-2.48488	1.21394	
-0.416009	-2.48264	1.21314	
-0.416009	-2.48264	1.21314	
-0.638705	-2.41669	1.18376	
-0.65228	-2.421	1.18568	
-0.662584	-2.43377	1.19032	
-0.425382	-2.49127	1.21604	
-0.421348	-2.48488	1.21394	
-0.421348	-2.48488	1.21394	
-0.65228	-2.421	1.18568	
-0.662584	-2.43377	1.19032	
-0.666843	-2.45158	1.19622	
-0.427029	-2.50009	1.21881	
-0.425382	-2.49127	1.21604	
-0.425382	-2.49127	1.21604	
-0.662584	-2.43377	1.19032	
-0.666843	-2.45158	1.19622	
-0.673228	-2.65524	1.23981	
-0.431234	-2.67327	1.25513	
-0.427029	-2.50009	1.21881	
-0.427029	-2.50009	1.21881	
-0.666843	-2.45158	1.19622	
-0.673228	-2.65524	1.23981	
-0.677315	-2.85686	1.24136	
-0.434665	-2.84252	1.2566	
-0.431234	-2.67327	1.25513	
-0.431234	-2.67327	1.25513	
-0.673228	-2.65524	1.23981	
-0.677315	-2.85686	1.24136	
-0.679104	-3.05641	1.20087	
-0.437322	-3.00784	1.22323	
-0.434665	-2.84252	1.2566	
-0.434665	-2.84252	1.2566	
-0.677315	-2.85686	1.24136	
-0.679104	-3.05641	1.20087	
-0.675561	-3.07387	1.19525	
-0.436022	-3.01613	1.22061	
-0.437322	-3.00784	1.22323	
-0.437322	-3.00784	1.22323	
-0.679104	-3.05641	1.20087	
-0.675561	-3.07387	1.19525	
-0.665777	-3.08679	1.1908	
-0.432241	-3.02225	1.21862	
-0.436022	-3.01613	1.22061	
-0.436022	-3.01613	1.22061	
-0.675561	-3.07387	1.19525	
-0.665777	-3.08679	1.1908	
-0.65239	-3.09172	1.18896	
-0.426995	-3.02456	1.21786	
-0.432241	-3.02225	1.21862	
-0.432241	-3.02225	1.21862	
-0.665777	-3.08679	1.1908	
-0.65239	-3.09172	1.18896	
-0.180423	-3.10128	1.18271	
-0.104956	-3.03109	1.21585	
-0.426995	-3.02456	1.21786	
-0.426995	-3.02456	1.21786	
-0.65239	-3.09172	1.18896	
-0.180423	-3.10128	1.18271	
0.289855	-3.11082	1.18087	
0.215993	-3.0376	1.21296	
-0.104956	-3.03109	1.21585	
-0.104956	-3.03109	1.21585	
-0.180423	-3.10128	1.18271	
0.289855	-3.11082	1.18087	
0.758444	-3.12032	1.18345	
0.535854	-3.04408	1.20919	
0.215993	-3.0376	1.21296	
0.215993	-3.0376	1.21296	
0.289855	-3.11082	1.18087	
0.758444	-3.12032	1.18345	
0.771875	-3.11594	1.18511	
0.541135	-3.04198	1.20984	
0.535854	-3.04408	1.20919	
0.535854	-3.04408	1.20919	
0.758444	-3.12032	1.18345	
0.771875	-3.11594	1.18511	
0.782067	-3.10342	1.18926	
0.545122	-3.03602	1.21172	
0.541135	-3.04198	1.20984	
0.541135	-3.04198	1.20984	
0.771875	-3.11594	1.18511	
0.782067	-3.10342	1.18926	
0.786278	-3.08612	1.19456	
0.546743	-3.02779	1.21427	
0.545122	-3.03602	1.21172	
0.545122	-3.03602	1.21172	
0.782067	-3.10342	1.18926	
0.786278	-3.08612	1.19456	
0.79259	-2.88665	1.23295	
0.550791	-2.8625	1.24699	
0.546743	-3.02779	1.21427	
0.546743	-3.02779	1.21427	
0.786278	-3.08612	1.19456	
0.79259	-2.88665	1.23295	
0.796677	-2.68504	1.2314	
0.554222	-2.69325	1.24551	
0.550791	-2.8625	1.24699	
0.550791	-2.8625	1.24699	
0.79259	-2.88665	1.23295	
0.796677	-2.68504	1.2314	
0.798539	-2.48128	1.18991	
0.557035	-2.52004	1.20984	
0.554222	-2.69325	1.24551	
0.554222	-2.69325	1.24551	
0.796677	-2.68504	1.2314	
0.798539	-2.48128	1.18991	
0.795044	-2.46332	1.18433	
0.555762	-2.51116	1.20715	
0.557035	-2.52004	1.20984	
0.557035	-2.52004	1.20984	
0.798539	-2.48128	1.18991	
0.795044	-2.46332	1.18433	
0.785372	-2.45014	1.17998	
0.552029	-2.50461	1.20516	
0.555762	-2.51116	1.20715	
0.555762	-2.51116	1.20715	
0.795044	-2.46332	1.18433	
0.785372	-2.45014	1.17998	
0.772128	-2.44529	1.17825	
0.54684	-2.50216	1.20447	
0.552029	-2.50461	1.20516	
0.552029	-2.50461	1.20516	
0.785372	-2.45014	1.17998	
0.772128	-2.44529	1.17825	
0.303443	-2.4413	1.17568	
0.226953	-2.49719	1.20824	
0.54684	-2.50216	1.20447	
0.54684	-2.50216	1.20447	
0.772128	-2.44529	1.17825	
0.303443	-2.4413	1.17568	
-0.166834	-2.43177	1.17751	
-0.0939964	-2.49069	1.21113	
0.226953	-2.49719	1.20824	
0.226953	-2.49719	1.20824	
0.303443	-2.4413	1.17568	
-0.166834	-2.43177	1.17751	
-0.638705	-2.41669	1.18376	
-0.416009	-2.48264	1.21314	
-0.0939964	-2.49069	1.21113	
-0.0939964	-2.49069	1.21113	
-0.166834	-2.43177	1.17751	
-0.638705	-2.41669	1.18376	
-0.901994	-2.3588	1.14112	
-0.65228	-2.421	1.18568	
-0.638705	-2.41669	1.18376	
-0.638705	-2.41669	1.18376	
-0.880923	-2.35331	1.13855	
-0.901994	-2.3588	1.14112	
-0.917992	-2.37566	1.14708	
-0.662584	-2.43377	1.19032	
-0.65228	-2.421	1.18568	
-0.65228	-2.421	1.18568	
-0.901994	-2.3588	1.14112	
-0.917992	-2.37566	1.14708	
-0.924601	-2.39937	1.15448	
-0.666843	-2.45158	1.19622	
-0.662584	-2.43377	1.19032	
-0.662584	-2.43377	1.19032	
-0.917992	-2.37566	1.14708	
-0.924601	-2.39937	1.15448	
-0.932906	-2.63594	1.20134	
-0.673228	-2.65524	1.23981	
-0.666843	-2.45158	1.19622	
-0.666843	-2.45158	1.19622	
-0.924601	-2.39937	1.15448	
-0.932906	-2.63594	1.20134	
-0.937697	-2.87227	1.20283	
-0.677315	-2.85686	1.24136	
-0.673228	-2.65524	1.23981	
-0.673228	-2.65524	1.23981	
-0.932906	-2.63594	1.20134	
-0.937697	-2.87227	1.20283	
-0.938973	-3.10834	1.15896	
-0.679104	-3.05641	1.20087	
-0.677315	-2.85686	1.24136	
-0.677315	-2.85686	1.24136	
-0.937697	-2.87227	1.20283	
-0.938973	-3.10834	1.15896	
-0.933331	-3.13232	1.15186	
-0.675561	-3.07387	1.19525	
-0.679104	-3.05641	1.20087	
-0.679104	-3.05641	1.20087	
-0.938973	-3.10834	1.15896	
-0.933331	-3.13232	1.15186	
-0.918036	-3.1501	1.14612	
-0.665777	-3.08679	1.1908	
-0.675561	-3.07387	1.19525	
-0.675561	-3.07387	1.19525	
-0.933331	-3.13232	1.15186	
-0.918036	-3.1501	1.14612	
-0.897216	-3.15692	1.14363	
-0.65239	-3.09172	1.18896	
-0.665777	-3.08679	1.1908	
-0.665777	-3.08679	1.1908	
-0.918036	-3.1501	1.14612	
-0.897216	-3.15692	1.14363	
-0.262643	-3.16978	1.13407	
-0.180423	-3.10128	1.18271	
-0.65239	-3.09172	1.18896	
-0.65239	-3.09172	1.18896	
-0.897216	-3.15692	1.14363	
-0.262643	-3.16978	1.13407	
0.369853	-3.1826	1.13335	
0.289855	-3.11082	1.18087	
-0.180423	-3.10128	1.18271	
-0.180423	-3.10128	1.18271	
-0.262643	-3.16978	1.13407	
0.369853	-3.1826	1.13335	
1.00027	-3.19538	1.14145	
0.758444	-3.12032	1.18345	
0.289855	-3.11082	1.18087	
0.289855	-3.11082	1.18087	
0.369853	-3.1826	1.13335	
1.00027	-3.19538	1.14145	
1.02115	-3.18941	1.14374	
0.771875	-3.11594	1.18511	
0.758444	-3.12032	1.18345	
0.758444	-3.12032	1.18345	
1.00027	-3.19538	1.14145	
1.02115	-3.18941	1.14374	
1.037	-3.17226	1.14905	
0.782067	-3.10342	1.18926	
0.771875	-3.11594	1.18511	
0.771875	-3.11594	1.18511	
1.02115	-3.18941	1.14374	
1.037	-3.17226	1.14905	
1.04355	-3.14853	1.15562	
0.786278	-3.08612	1.19456	
0.782067	-3.10342	1.18926	
0.782067	-3.10342	1.18926	
1.037	-3.17226	1.14905	
1.04355	-3.14853	1.15562	
1.05186	-2.9126	1.19621	
0.79259	-2.88665	1.23295	
0.786278	-3.08612	1.19456	
0.786278	-3.08612	1.19456	
1.04355	-3.14853	1.15562	
1.05186	-2.9126	1.19621	
1.05665	-2.67627	1.19472	
0.796677	-2.68504	1.2314	
0.79259	-2.88665	1.23295	
0.79259	-2.88665	1.23295	
1.05186	-2.9126	1.19621	
1.05665	-2.67627	1.19472	
1.05793	-2.43955	1.15114	
0.798539	-2.48128	1.18991	
0.796677	-2.68504	1.2314	
0.796677	-2.68504	1.2314	
1.05665	-2.67627	1.19472	
1.05793	-2.43955	1.15114	
1.05234	-2.4156	1.14427	
0.795044	-2.46332	1.18433	
0.798539	-2.48128	1.18991	
0.798539	-2.48128	1.18991	
1.05793	-2.43955	1.15114	
1.05234	-2.4156	1.14427	
1.03719	-2.39811	1.13874	
0.785372	-2.45014	1.17998	
0.795044	-2.46332	1.18433	
0.795044	-2.46332	1.18433	
1.05234	-2.4156	1.14427	
1.03719	-2.39811	1.13874	
1.01656	-2.39178	1.13636	
0.772128	-2.44529	1.17825	
0.785372	-2.45014	1.17998	
0.785372	-2.45014	1.17998	
1.03719	-2.39811	1.13874	
1.01656	-2.39178	1.13636	
0.38597	-2.38905	1.12826	
0.303443	-2.4413	1.17568	
0.772128	-2.44529	1.17825	
0.772128	-2.44529	1.17825	
1.01656	-2.39178	1.13636	
0.38597	-2.38905	1.12826	
-0.246526	-2.37623	1.12899	
-0.166834	-2.43177	1.17751	
0.303443	-2.4413	1.17568	
0.303443	-2.4413	1.17568	
0.38597	-2.38905	1.12826	
-0.246526	-2.37623	1.12899	
-0.880923	-2.35331	1.13855	
-0.638705	-2.41669	1.18376	
-0.166834	-2.43177	1.17751	
-0.166834	-2.43177	1.17751	
-0.246526	-2.37623	1.12899	
-0.880923	-2.35331	1.13855	
-0.971809	-2.34286	1.12352	
-0.901994	-2.3588	1.14112	
-0.880923	-2.35331	1.13855	
-0.880923	-2.35331	1.13855	
-0.949229	-2.33722	1.12095	
-0.971809	-2.34286	1.12352	
-0.988937	-2.3603	1.12942	
-0.917992	-2.37566	1.14708	
-0.901994	-2.3588	1.14112	
-0.901994	-2.3588	1.14112	
-0.971809	-2.34286	1.12352	
-0.988937	-2.3603	1.12942	
-0.995996	-2.38489	1.13672	
-0.924601	-2.39937	1.15448	
-0.917992	-2.37566	1.14708	
-0.917992	-2.37566	1.14708	
-0.988937	-2.3603	1.12942	
-0.995996	-2.38489	1.13672	
-1.00468	-2.63063	1.18289	
-0.932906	-2.63594	1.20134	
-0.924601	-2.39937	1.15448	
-0.924601	-2.39937	1.15448	
-0.995996	-2.38489	1.13672	
-1.00468	-2.63063	1.18289	
-1.00966	-2.87656	1.18431	
-0.937697	-2.87227	1.20283	
-0.932906	-2.63594	1.20134	
-0.932906	-2.63594	1.20134	
-1.00468	-2.63063	1.18289	
-1.00966	-2.87656	1.18431	
-1.01095	-3.12266	1.14101	
-0.938973	-3.10834	1.15896	
-0.937697	-2.87227	1.20283	
-0.937697	-2.87227	1.20283	
-1.00966	-2.87656	1.18431	
-1.01095	-3.12266	1.14101	
-1.0049	-3.14769	1.13399	
-0.933331	-3.13232	1.15186	
-0.938973	-3.10834	1.15896	
-0.938973	-3.10834	1.15896	
-1.01095	-3.12266	1.14101	
-1.0049	-3.14769	1.13399	
-0.988502	-3.16626	1.1283	
-0.918036	-3.1501	1.14612	
-0.933331	-3.13232	1.15186	
-0.933331	-3.13232	1.15186	
-1.0049	-3.14769	1.13399	
-0.988502	-3.16626	1.1283	
-0.966183	-3.17339	1.12581	
-0.897216	-3.15692	1.14363	
-0.918036	-3.1501	1.14612	
-0.918036	-3.1501	1.14612	
-0.988502	-3.16626	1.1283	
-0.966183	-3.17339	1.12581	
-0.2859	-3.18718	1.11572	
-0.262643	-3.16978	1.13407	
-0.897216	-3.15692	1.14363	
-0.897216	-3.15692	1.14363	
-0.966183	-3.17339	1.12581	
-0.2859	-3.18718	1.11572	
0.392288	-3.20093	1.11527	
0.369853	-3.1826	1.13335	
-0.262643	-3.16978	1.13407	
-0.262643	-3.16978	1.13407	
-0.2859	-3.18718	1.11572	
0.392288	-3.20093	1.11527	
1.06838	-3.21463	1.12447	
1.00027	-3.19538	1.14145	
0.369853	-3.1826	1.13335	
0.369853	-3.1826	1.13335	
0.392288	-3.20093	1.11527	
1.06838	-3.21463	1.12447	
1.09076	-3.20841	1.12678	
1.02115	-3.18941	1.14374	
1.00027	-3.19538	1.14145	
1.00027	-3.19538	1.14145	
1.06838	-3.21463	1.12447	
1.09076	-3.20841	1.12678	
1.10775	-3.19052	1.13203	
1.037	-3.17226	1.14905	
1.02115	-3.18941	1.14374	
1.02115	-3.18941	1.14374	
1.09076	-3.20841	1.12678	
1.10775	-3.19052	1.13203	
1.11475	-3.16575	1.13849	
1.04355	-3.14853	1.15562	
1.037	-3.17226	1.14905	
1.037	-3.17226	1.14905	
1.10775	-3.19052	1.13203	
1.11475	-3.16575	1.13849	
1.12346	-2.9198	1.17834	
1.05186	-2.9126	1.19621	
1.04355	-3.14853	1.15562	
1.04355	-3.14853	1.15562	
1.11475	-3.16575	1.13849	
1.12346	-2.9198	1.17834	
1.12845	-2.67388	1.17691	
1.05665	-2.67627	1.19472	
1.05186	-2.9126	1.19621	
1.05186	-2.9126	1.19621	
1.12346	-2.9198	1.17834	
1.12845	-2.67388	1.17691	
1.12971	-2.42798	1.13421	
1.05793	-2.43955	1.15114	
1.05665	-2.67627	1.19472	
1.05665	-2.67627	1.19472	
1.12845	-2.67388	1.17691	
1.12971	-2.42798	1.13421	
1.12371	-2.40313	1.12746	
1.05234	-2.4156	1.14427	
1.05793	-2.43955	1.15114	
1.05793	-2.43955	1.15114	
1.12971	-2.42798	1.13421	
1.12371	-2.40313	1.12746	
1.10746	-2.38501	1.122	
1.03719	-2.39811	1.13874	
1.05234	-2.4156	1.14427	
1.05234	-2.4156	1.14427	
1.12371	-2.40313	1.12746	
1.10746	-2.38501	1.122	
1.08533	-2.37847	1.11961	
1.01656	-2.39178	1.13636	
1.03719	-2.39811	1.13874	
1.03719	-2.39811	1.13874	
1.10746	-2.38501	1.122	
1.08533	-2.37847	1.11961	
0.409043	-2.37611	1.11041	
0.38597	-2.38905	1.12826	
1.01656	-2.39178	1.13636	
1.01656	-2.39178	1.13636	
1.08533	-2.37847	1.11961	
0.409043	-2.37611	1.11041	
-0.269145	-2.36236	1.11086	
-0.246526	-2.37623	1.12899	
0.38597	-2.38905	1.12826	
0.38597	-2.38905	1.12826	
0.409043	-2.37611	1.11041	
-0.269145	-2.36236	1.11086	
-0.949229	-2.33722	1.12095	
-0.880923	-2.35331	1.13855	
-0.246526	-2.37623	1.12899	
-0.246526	-2.37623	1.12899	
-0.269145	-2.36236	1.11086	
-0.949229	-2.33722	1.12095	
-1.03252	-2.32912	1.10463	
-0.971809	-2.34286	1.12352	
-0.949229	-2.33722	1.12095	
-0.949229	-2.33722	1.12095	
-1.00863	-2.32336	1.10211	
-1.03252	-2.32912	1.10463	
-1.05061	-2.34707	1.11034	
-0.988937	-2.3603	1.12942	
-0.971809	-2.34286	1.12352	
-0.971809	-2.34286	1.12352	
-1.03252	-2.32912	1.10463	
-1.05061	-2.34707	1.11034	
-1.05804	-2.37242	1.11739	
-0.995996	-2.38489	1.13672	
-0.988937	-2.3603	1.12942	
-0.988937	-2.3603	1.12942	
-1.05061	-2.34707	1.11034	
-1.05804	-2.37242	1.11739	
-1.06695	-2.62608	1.1619	
-1.00468	-2.63063	1.18289	
-0.995996	-2.38489	1.13672	
-0.995996	-2.38489	1.13672	
-1.05804	-2.37242	1.11739	
-1.06695	-2.62608	1.1619	
-1.0721	-2.88024	1.16324	
-1.00966	-2.87656	1.18431	
-1.00468	-2.63063	1.18289	
-1.00468	-2.63063	1.18289	
-1.06695	-2.62608	1.1619	
-1.0721	-2.88024	1.16324	
-1.0735	-3.13491	1.12141	
-1.01095	-3.12266	1.14101	
-1.00966	-2.87656	1.18431	
-1.00966	-2.87656	1.18431	
-1.0721	-2.88024	1.16324	
-1.0735	-3.13491	1.12141	
-1.06711	-3.16083	1.11463	
-1.0049	-3.14769	1.13399	
-1.01095	-3.12266	1.14101	
-1.01095	-3.12266	1.14101	
-1.0735	-3.13491	1.12141	
-1.06711	-3.16083	1.11463	
-1.04977	-3.18007	1.10911	
-0.988502	-3.16626	1.1283	
-1.0049	-3.14769	1.13399	
-1.0049	-3.14769	1.13399	
-1.06711	-3.16083	1.11463	
-1.04977	-3.18007	1.10911	
-1.02615	-3.18746	1.10668	
-0.966183	-3.17339	1.12581	
-0.988502	-3.16626	1.1283	
-0.988502	-3.16626	1.1283	
-1.04977	-3.18007	1.10911	
-1.02615	-3.18746	1.10668	
-0.306199	-3.20205	1.0964	
-0.2859	-3.18718	1.11572	
-0.966183	-3.17339	1.12581	
-0.966183	-3.17339	1.12581	
-1.02615	-3.18746	1.10668	
-0.306199	-3.20205	1.0964	
0.411704	-3.21661	1.09618	
0.392288	-3.20093	1.11527	
-0.2859	-3.18718	1.11572	
-0.2859	-3.18718	1.11572	
-0.306199	-3.20205	1.0964	
0.411704	-3.21661	1.09618	
1.12756	-3.23112	1.10603	
1.06838	-3.21463	1.12447	
0.392288	-3.20093	1.11527	
0.392288	-3.20093	1.11527	
0.411704	-3.21661	1.09618	
1.12756	-3.23112	1.10603	
1.15125	-3.22469	1.1083	
1.09076	-3.20841	1.12678	
1.06838	-3.21463	1.12447	
1.06838	-3.21463	1.12447	
1.12756	-3.23112	1.10603	
1.15125	-3.22469	1.1083	
1.1692	-3.20617	1.11338	
1.10775	-3.19052	1.13203	
1.09076	-3.20841	1.12678	
1.09076	-3.20841	1.12678	
1.15125	-3.22469	1.1083	
1.1692	-3.20617	1.11338	
1.17659	-3.18052	1.1196	
1.11475	-3.16575	1.13849	
1.10775	-3.19052	1.13203	
1.10775	-3.19052	1.13203	
1.1692	-3.20617	1.11338	
1.17659	-3.18052	1.1196	
1.18553	-2.92601	1.1579	
1.12346	-2.9198	1.17834	
1.11475	-3.16575	1.13849	
1.11475	-3.16575	1.13849	
1.17659	-3.18052	1.1196	
1.18553	-2.92601	1.1579	
1.19069	-2.67184	1.15656	
1.12845	-2.67388	1.17691	
1.12346	-2.9198	1.17834	
1.12346	-2.9198	1.17834	
1.18553	-2.92601	1.1579	
1.19069	-2.67184	1.15656	
1.19205	-2.41803	1.11558	
1.12971	-2.42798	1.13421	
1.12845	-2.67388	1.17691	
1.12845	-2.67388	1.17691	
1.19069	-2.67184	1.15656	
1.19205	-2.41803	1.11558	
1.1857	-2.3924	1.10909	
1.12371	-2.40313	1.12746	
1.12971	-2.42798	1.13421	
1.12971	-2.42798	1.13421	
1.19205	-2.41803	1.11558	
1.1857	-2.3924	1.10909	
1.1685	-2.37374	1.10381	
1.10746	-2.38501	1.122	
1.12371	-2.40313	1.12746	
1.12371	-2.40313	1.12746	
1.1857	-2.3924	1.10909	
1.1685	-2.37374	1.10381	
1.14508	-2.36702	1.10147	
1.08533	-2.37847	1.11961	
1.10746	-2.38501	1.122	
1.10746	-2.38501	1.122	
1.1685	-2.37374	1.10381	
1.14508	-2.36702	1.10147	
0.429006	-2.36501	1.09162	
0.409043	-2.37611	1.11041	
1.08533	-2.37847	1.11961	
1.08533	-2.37847	1.11961	
1.14508	-2.36702	1.10147	
0.429006	-2.36501	1.09162	
-0.288897	-2.35046	1.09184	
-0.269145	-2.36236	1.11086	
0.409043	-2.37611	1.11041	
0.409043	-2.37611	1.11041	
0.429006	-2.36501	1.09162	
-0.288897	-2.35046	1.09184	
-1.00863	-2.32336	1.10211	
-0.949229	-2.33722	1.12095	
-0.269145	-2.36236	1.11086	
-0.269145	-2.36236	1.11086	
-0.288897	-2.35046	1.09184	
-1.00863	-2.32336	1.10211	
-1.08412	-2.31759	1.08444	
-1.03252	-2.32912	1.10463	
-1.00863	-2.32336	1.10211	
-1.00863	-2.32336	1.10211	
-1.05914	-2.31173	1.08205	
-1.08412	-2.31759	1.08444	
-1.10302	-2.33597	1.08984	
-1.05061	-2.34707	1.11034	
-1.03252	-2.32912	1.10463	
-1.03252	-2.32912	1.10463	
-1.08412	-2.31759	1.08444	
-1.10302	-2.33597	1.08984	
-1.11075	-2.36196	1.09649	
-1.05804	-2.37242	1.11739	
-1.05061	-2.34707	1.11034	
-1.05061	-2.34707	1.11034	
-1.10302	-2.33597	1.08984	
-1.11075	-2.36196	1.09649	
-1.11973	-2.62228	1.13837	
-1.06695	-2.62608	1.1619	
-1.05804	-2.37242	1.11739	
-1.05804	-2.37242	1.11739	
-1.11075	-2.36196	1.09649	
-1.11973	-2.62228	1.13837	
-1.12502	-2.88331	1.1396	
-1.0721	-2.88024	1.16324	
-1.06695	-2.62608	1.1619	
-1.06695	-2.62608	1.1619	
-1.11973	-2.62228	1.13837	
-1.12502	-2.88331	1.1396	
-1.12662	-3.14507	1.10017	
-1.0735	-3.13491	1.12141	
-1.0721	-2.88024	1.16324	
-1.0721	-2.88024	1.16324	
-1.12502	-2.88331	1.1396	
-1.12662	-3.14507	1.10017	
-1.11996	-3.17173	1.09377	
-1.06711	-3.16083	1.11463	
-1.0735	-3.13491	1.12141	
-1.0735	-3.13491	1.12141	
-1.12662	-3.14507	1.10017	
-1.11996	-3.17173	1.09377	
-1.10183	-3.19152	1.08855	
-1.04977	-3.18007	1.10911	
-1.06711	-3.16083	1.11463	
-1.06711	-3.16083	1.11463	
-1.11996	-3.17173	1.09377	
-1.10183	-3.19152	1.08855	
-1.07713	-3.19913	1.08623	
-1.02615	-3.18746	1.10668	
-1.04977	-3.18007	1.10911	
-1.04977	-3.18007	1.10911	
-1.10183	-3.19152	1.08855	
-1.07713	-3.19913	1.08623	
-0.32354	-3.21441	1.07611	
-0.306199	-3.20205	1.0964	
-1.02615	-3.18746	1.10668	
-1.02615	-3.18746	1.10668	
-1.07713	-3.19913	1.08623	
